0 -19.279 -17.659 14.874 -14.747 -15.807 -7.4551 -13.746 -10.992 -9.8627 -13.978 -19.95 -16.391
1 -20.698 -17.611 15.171 -16.255 -15.576 -7.3787 -14.336 -12.743 -13.267 -13.366 -19.333 -15.201
2 -19.464 -17.166 14.408 -16.56 -15.632 -6.1592 -5.9891 -12.016 -12.016 -13.723 -6.1766 -18.137
3 -19.339 -17.06 14.703 -16.041 -16.194 -5.6396 -4.4168 -12.149 -11.361 -12.805 -5.9491 -16.731
4 -19.583 -17.082 14.785 -16.299 -15.939 -7.0043 -13.897 -12.957 -11.537 -13.838 -19.616 -18.137
5 -19.253 -17.316 14.047 -15.888 -16.286 -6.7427 -5.4407 -11.849 -12.715 -12.551 -5.5183 -17.367
6 -19.069 -17.591 13.853 -16.395 -16.212 -6.5165 -3.7615 -13.487 -11.642 -13.423 -4.4557 -19.218
7 -18.3 -17.439 13.38 -15.647 -15.308 -5.849 -14.491 -10.328 -11.594 -13.448 -19.294 -17.457
8 -19.478 -16.964 14.158 -16.42 -15.827 -6.3941 -5.3496 -12.257 -11.538 -13.357 -5.1794 -17.739
9 -19.473 -16.982 12.705 -15.905 -15.801 -7.0611 -6.0018 -13.07 -11.052 -12.863 -6.7789 -17.692
