0 -17.983 -18.042 15.018 -15.636 -18.035 -14.948 -14.184 -14.318 -9.4489 -12.823 -18.829 -15.393
1 -16.982 -7.6231 -16.723 -16.649 -17.934 13.054 -13.97 13.324 -15.739 -10.42 -17.339 -16.627
2 -17.002 -18.198 13.235 -14.316 -18.111 -14.258 -16.205 -13.356 -12.844 -12.273 -19.014 -15.789
3 -17.969 -20.751 14.1 -13.748 -17.712 -13.773 -14.768 -13.816 -10.33 -14.72 -19.648 -17.455
4 -17.937 -18.279 14.434 -15.382 -17.408 -13.414 -15.921 -12.328 -9.7139 -11.826 -18.386 -16.171
5 -17.894 -20.36 15.168 -13.948 -17.679 -12.845 -15.259 -13.233 -9.0559 -14.464 -19.526 -14.773
6 -17.766 -21.03 15.497 -15.677 -14.226 -15.006 -15.638 -14.327 -7.7878 -14.47 -19.866 -16.533
7 -17.686 -17.244 13.749 -14.135 -18.046 -11.275 -16.149 -11.96 -10.7 -12.622 -19.156 -15.49
8 -17.844 -18.112 16.02 -16.469 -17.778 -13.662 -15.763 -13.313 -7.1811 -11.939 -18.903 -16.395
9 -18.155 -18.274 14.734 -14.99 -17.925 -14.527 -16.062 -13.239 -8.9224 -12.067 -18.832 -15.296
